domain_id,domain,tld,domain_length,subdomain_count,hyphen_count,digit_count,contains_fifa_keyword,contains_ticket_keyword,contains_official_keyword,contains_stream_keyword,contains_reward_keyword,typosquat_distance_to_fifa,registrar,whois_age_days,is_privacy_protected,ssl_status,ssl_issuer,ssl_valid_days_remaining,ip_address,hosting_country,asn_provider,visual_similarity_score,phishing_probability,malware_signature_match,blacklist_source,social_media_mentions,osint_report_count,redirect_chain_length,has_payment_page,has_login_form,threat_type,risk_score,severity,status,recommended_action,detection_timestamp
DOM01027,fifa2026.stream26.fit,.fit,21,1,0,6,1,0,0,1,0,12,Dynadot LLC,97,1,Invalid,Let's Encrypt,0,181.248.21.108,Netherlands,G-Core Labs,30.8,72.6,0,PhishTank,22,11,2,0,1,Illegal Streaming,39,Medium,Under Review,Flag for Manual Review,2026-05-15 21:31:45
DOM01028,fifa-reservation2027.info,.info,25,0,1,4,1,1,0,0,0,15,GoDaddy.com LLC,107,1,Self-Signed,GlobalSign,4,85.24.95.13,Brazil,DigitalOcean LLC,61.4,79.8,0,URLhaus,12,0,1,1,0,Fake Ticketing,54,Medium,Notified,Flag for Manual Review,2026-03-10 16:46:17
DOM01029,fifaauthorised2026.org,.org,22,0,0,4,1,0,1,0,0,11,GoDaddy.com LLC,113,1,Invalid,Not Applicable,0,249.88.219.102,Germany,M247 Ltd,27.3,90.1,0,URLhaus,17,1,2,0,1,Brand Impersonation,38,Medium,Under Review,Flag for Manual Review,2026-06-13 20:34:37
DOM01030,wc2026a-ticket.buzz,.buzz,19,0,1,4,1,1,0,0,0,13,Name.com Inc,97,0,Self-Signed,Let's Encrypt,77,235.120.3.178,Vietnam,OVH SAS,78.8,42.9,0,PhishTank,15,10,3,1,1,Fake Ticketing,67,High,Notified,"Block Domain, Notify Analysts",2026-01-26 14:46:10
DOM01031,fwc2026a-fan.club,.club,17,0,1,4,1,0,0,0,0,9,Google Domains,116,1,Valid,GlobalSign,56,1.146.246.163,Russia,Hetzner Online GmbH,37.4,67.0,1,Google Safe Browsing,6,2,2,1,1,Malware Distribution,48,Medium,Under Review,Flag for Manual Review,2026-04-04 05:39:38
DOM01032,fifa.broadcast.org,.org,18,1,0,0,1,0,0,1,0,7,GoDaddy.com LLC,102,1,Invalid,DigiCert,0,161.25.218.15,Mexico,Choopa LLC (Vultr),95.3,88.3,0,PhishTank,17,4,1,1,1,Illegal Streaming,59,Medium,Under Review,Flag for Manual Review,2026-04-25 09:49:59
DOM01033,fifa-reward.sale,.sale,16,0,1,0,1,0,0,0,1,7,Tucows Domains,92,1,Valid,DigiCert,45,224.105.69.65,Mexico,M247 Ltd,46.8,65.3,0,OpenPhish,16,0,4,0,0,Phishing,20,Low,Under Review,Monitor Domain,2026-02-25 20:32:45
DOM01034,fwc2026-official.club,.club,21,0,1,4,1,0,1,0,0,13,OVH SAS,98,1,Invalid,DigiCert,0,44.231.3.100,United States,OVH SAS,53.8,69.7,0,OpenPhish,12,9,0,0,1,Brand Impersonation,58,Medium,Notified,Flag for Manual Review,2026-04-10 01:33:47
DOM01035,hyundai.com,.com,11,0,0,0,0,0,0,0,0,6,PDR Ltd,2007,0,Valid,Sectigo,232,251.252.227.179,Vietnam,Alibaba Cloud,4.3,8.5,0,,2,0,0,0,1,Legitimate,3,Low,Not Flagged,No Action Needed,2026-06-24 19:32:18
DOM01036,fifaworldcup-score.net,.net,22,0,1,0,1,0,0,0,1,6,NameCheap Inc,95,0,Self-Signed,Not Applicable,47,21.218.156.152,Romania,M247 Ltd,55.9,72.6,0,Internal OSINT,18,5,0,0,0,Phishing,48,Medium,Notified,Flag for Manual Review,2026-05-15 18:59:44
DOM01037,fifa2026official.buzz,.buzz,21,0,0,4,1,0,1,0,0,10,PDR Ltd,108,0,Invalid,Let's Encrypt,0,63.196.162.75,Germany,DigitalOcean LLC,27.8,85.8,0,PhishTank,7,10,3,0,1,Brand Impersonation,45,Medium,Under Review,Flag for Manual Review,2026-05-20 09:31:29
DOM01038,seatgeek.com,.com,12,0,0,0,0,0,0,0,0,8,Tucows Domains,1948,0,Valid,GlobalSign,231,194.107.28.6,Vietnam,Contabo GmbH,10.8,5.1,0,,0,0,0,1,1,Legitimate,1,Low,Not Flagged,No Action Needed,2026-02-27 05:24:57
DOM01039,fwc2026gift2027.cam,.cam,19,0,0,8,1,0,0,0,1,12,NameCheap Inc,35,1,Valid,Let's Encrypt,52,28.135.187.105,Vietnam,G-Core Labs,63.3,48.0,0,Internal OSINT,11,0,3,0,1,Phishing,37,Medium,Notified,Flag for Manual Review,2026-05-10 15:18:17
DOM01040,fifa.giveaway2027.club,.club,22,1,0,4,1,0,0,0,1,13,GoDaddy.com LLC,113,1,Expired,Let's Encrypt,0,91.171.199.175,China,Choopa LLC (Vultr),43.7,51.8,0,OpenPhish,5,2,3,0,1,Phishing,56,Medium,Under Review,Flag for Manual Review,2026-06-12 21:35:01
DOM01041,fifa.watch.click,.click,16,1,0,0,1,0,0,1,0,6,OVH SAS,84,1,Valid,Sectigo,50,134.233.85.177,China,Amazon AWS,87.4,53.2,1,Google Safe Browsing,22,5,2,1,1,Illegal Streaming,59,Medium,Under Review,Flag for Manual Review,2026-01-20 20:23:16
DOM01042,wc2026.freetv.online,.online,20,1,0,4,1,0,0,1,0,12,Porkbun LLC,107,0,Expired,GlobalSign,0,73.155.176.48,China,Contabo GmbH,77.4,49.6,0,Internal OSINT,8,6,3,1,1,Illegal Streaming,65,High,Notified,"Block Domain, Notify Analysts",2026-03-08 14:32:14
DOM01043,fifaworldcup-live2027.online,.online,28,0,1,4,1,0,0,1,0,9,Google Domains,33,0,Invalid,Self-Signed,0,146.94.27.24,Romania,Hetzner Online GmbH,35.7,51.6,0,URLhaus,24,3,3,1,0,Illegal Streaming,51,Medium,Under Review,Flag for Manual Review,2026-06-06 20:25:26
DOM01044,fwc2026-prize26.sale,.sale,20,0,1,6,1,0,0,0,1,13,Google Domains,101,1,Valid,DigiCert,22,105.115.90.20,Romania,Contabo GmbH,60.7,93.3,0,PhishTank,7,4,1,1,1,Phishing,37,Medium,Notified,Flag for Manual Review,2026-06-13 10:58:42
DOM01045,fifaworldcup-freetv.cam,.cam,23,0,1,0,1,0,0,1,0,7,Namesilo LLC,14,0,Self-Signed,Let's Encrypt,76,46.116.131.105,Netherlands,Choopa LLC (Vultr),30.0,94.4,0,OpenPhish,21,0,0,1,0,Illegal Streaming,66,High,Notified,"Block Domain, Notify Analysts",2026-05-15 21:17:41
DOM01046,worldcupabroadcast26.top,.top,24,0,0,2,1,0,0,1,0,16,Google Domains,23,0,Expired,Not Applicable,0,185.195.59.163,Germany,Hetzner Online GmbH,33.5,87.1,0,OpenPhish,1,12,1,0,0,Illegal Streaming,74,High,Blocked,"Block Domain, Notify Analysts",2026-05-01 16:30:50
DOM01047,fwc2026.score.online,.online,20,1,0,4,1,0,0,0,1,11,Dynadot LLC,91,0,Self-Signed,Sectigo,33,205.237.181.38,Indonesia,Contabo GmbH,49.3,85.5,0,URLhaus,14,7,2,1,1,Phishing,56,Medium,Under Review,Flag for Manual Review,2026-06-30 22:13:30
DOM01048,fwc2026.authentic2027.club,.club,26,1,0,8,1,0,1,0,0,18,Google Domains,11,1,Valid,Not Applicable,15,44.102.60.87,Vietnam,DigitalOcean LLC,60.1,88.0,1,PhishTank,15,7,3,0,0,Brand Impersonation,72,High,Notified,"Block Domain, Notify Analysts",2026-07-03 12:22:37
DOM01049,worldcupticket26.xyz,.xyz,20,0,0,2,1,1,0,0,0,12,Porkbun LLC,42,1,Expired,GlobalSign,0,206.16.165.248,United States,M247 Ltd,95.7,96.4,0,PhishTank,23,11,2,1,1,Fake Ticketing,73,High,Pending Block,"Block Domain, Notify Analysts",2026-05-17 08:04:41
DOM01050,flfa.giveaway27.com,.com,19,1,0,2,0,0,0,0,1,12,GoDaddy.com LLC,118,0,Invalid,DigiCert,0,209.170.39.233,China,Contabo GmbH,68.8,69.5,0,OpenPhish,8,4,3,0,1,Phishing,50,Medium,Under Review,Flag for Manual Review,2026-04-28 07:18:00
DOM01051,worldcup-hub.top,.top,16,0,1,0,1,0,0,0,0,8,Name.com Inc,76,1,Invalid,GlobalSign,0,196.176.12.106,Ukraine,OVH SAS,35.4,68.9,0,OpenPhish,24,5,3,1,1,Malware Distribution,52,Medium,Under Review,Flag for Manual Review,2026-04-04 16:56:02
DOM01052,fifa2026-reservation.com,.com,24,0,1,4,1,1,0,0,0,15,OVH SAS,9,1,Invalid,Sectigo,0,162.112.226.56,Vietnam,OVH SAS,52.9,57.9,0,OpenPhish,24,4,1,1,0,Fake Ticketing,76,High,Notified,"Block Domain, Notify Analysts",2026-04-17 15:33:51
DOM01053,fifaworldcup.prize27.org,.org,24,1,0,2,1,0,0,0,1,8,OVH SAS,21,0,Self-Signed,DigiCert,17,84.181.202.165,Romania,Tencent Cloud,81.1,47.5,1,Google Safe Browsing,5,7,4,1,1,Phishing,100,Critical,Blocked,"Block Domain, Notify Analysts",2026-06-11 13:28:36
DOM01054,fifa2026gift27.net,.net,18,0,0,6,1,0,0,0,1,10,Tucows Domains,13,1,Expired,Self-Signed,0,93.189.196.101,Romania,M247 Ltd,53.1,51.2,0,OpenPhish,2,10,0,1,0,Phishing,75,High,Pending Block,"Block Domain, Notify Analysts",2026-03-17 01:06:52
DOM01055,fifareservation.live,.live,20,0,0,0,1,1,0,1,0,10,PDR Ltd,38,1,Valid,Let's Encrypt,8,17.234.30.41,Romania,DigitalOcean LLC,32.6,67.8,0,PhishTank,9,1,2,0,1,Fake Ticketing,42,Medium,Notified,Flag for Manual Review,2026-01-17 14:19:54
DOM01056,fifa.broadcast27.help,.help,21,1,0,2,1,0,0,1,0,9,GoDaddy.com LLC,19,1,Self-Signed,Let's Encrypt,76,22.32.241.117,Ukraine,Choopa LLC (Vultr),97.1,94.3,0,Internal OSINT,17,5,2,0,1,Illegal Streaming,87,Critical,Blocked,"Block Domain, Notify Analysts",2026-01-12 11:40:50
DOM01057,flfaworldcup.verified.fit,.fit,25,1,0,0,1,0,1,0,0,10,Tucows Domains,94,0,Invalid,Sectigo,0,128.85.178.42,Ukraine,Choopa LLC (Vultr),39.1,85.7,0,OpenPhish,13,12,4,0,0,Brand Impersonation,42,Medium,Under Review,Flag for Manual Review,2026-06-13 10:22:02
DOM01058,wc2026.bonus26.info,.info,19,1,0,6,1,0,0,0,1,13,GoDaddy.com LLC,62,1,Self-Signed,Let's Encrypt,79,170.122.48.137,Vietnam,Contabo GmbH,96.3,79.8,0,Internal OSINT,12,2,2,0,0,Phishing,52,Medium,Notified,Flag for Manual Review,2026-03-12 17:23:49
DOM01059,worldcup-262026.com,.com,19,0,1,6,1,0,0,0,0,11,Tucows Domains,86,1,Invalid,Not Applicable,0,126.80.101.245,Netherlands,Tencent Cloud,36.8,58.3,0,URLhaus,22,3,1,1,1,Malware Distribution,47,Medium,Under Review,Flag for Manual Review,2026-02-18 02:10:34
DOM01060,fifa2026.shop.top,.top,17,1,0,4,1,0,0,0,0,8,GoDaddy.com LLC,102,1,Invalid,GlobalSign,0,77.131.13.90,Germany,Choopa LLC (Vultr),95.3,87.6,0,PhishTank,21,6,3,0,1,Malware Distribution,62,High,Notified,"Block Domain, Notify Analysts",2026-03-28 22:03:10
DOM01061,fwc2026a-freetv.cam,.cam,19,0,1,4,1,0,0,1,0,13,PDR Ltd,111,1,Expired,Let's Encrypt,0,205.161.216.184,Indonesia,Choopa LLC (Vultr),26.5,91.8,0,PhishTank,22,1,2,1,1,Illegal Streaming,45,Medium,Under Review,Flag for Manual Review,2026-06-13 10:54:28
DOM01062,wc2026passes2026.shop,.shop,21,0,0,8,1,1,0,0,0,15,NameCheap Inc,94,0,Valid,Let's Encrypt,21,149.62.249.54,Indonesia,G-Core Labs,50.3,52.0,0,Google Safe Browsing,17,6,1,1,0,Fake Ticketing,31,Medium,Under Review,Flag for Manual Review,2026-06-19 18:41:46
DOM01063,fwc2026.live.help,.help,17,1,0,4,1,0,0,1,0,10,Namesilo LLC,51,0,Valid,Let's Encrypt,25,120.68.115.145,India,M247 Ltd,47.4,56.2,0,Google Safe Browsing,6,4,4,1,0,Illegal Streaming,39,Medium,Under Review,Flag for Manual Review,2026-01-21 01:11:26
DOM01064,flfa2026-gift.sale,.sale,18,0,1,4,0,0,0,0,1,10,Name.com Inc,92,1,Invalid,DigiCert,0,148.85.208.145,Russia,Hetzner Online GmbH,29.1,73.6,1,Internal OSINT,7,11,4,1,0,Phishing,53,Medium,Under Review,Flag for Manual Review,2026-05-03 09:43:07
DOM01065,wc2026.reward2027.org,.org,21,1,0,8,1,0,0,0,1,15,GoDaddy.com LLC,118,1,Invalid,Not Applicable,0,66.90.45.172,India,Contabo GmbH,66.0,86.0,0,OpenPhish,2,8,0,1,1,Phishing,64,High,Pending Block,"Block Domain, Notify Analysts",2026-02-26 03:29:38
DOM01066,fwc2026a.portal2026.org,.org,23,1,0,8,1,0,0,0,0,14,Namesilo LLC,93,0,Valid,DigiCert,6,169.79.183.203,Romania,Hetzner Online GmbH,32.4,75.4,0,PhishTank,13,12,2,0,0,Malware Distribution,27,Low,Under Review,Monitor Domain,2026-04-15 20:08:11
DOM01067,fwc2026-262027.xyz,.xyz,18,0,1,10,1,0,0,0,0,13,Tucows Domains,97,1,Invalid,Let's Encrypt,0,16.155.89.15,China,OVH SAS,75.4,98.7,1,URLhaus,20,12,3,0,1,Malware Distribution,65,High,Notified,"Block Domain, Notify Analysts",2026-06-14 13:15:26
DOM01068,fifa2026authentic.shop,.shop,22,0,0,4,1,0,1,0,0,13,PDR Ltd,111,0,Invalid,Let's Encrypt,0,193.208.218.62,China,DigitalOcean LLC,63.2,93.6,0,OpenPhish,22,9,3,1,0,Brand Impersonation,45,Medium,Notified,Flag for Manual Review,2026-01-08 15:46:23
DOM01069,flfa2026.reservation2027.live,.live,29,1,0,8,0,1,0,1,0,20,Tucows Domains,105,0,Expired,Sectigo,0,38.138.176.234,India,Choopa LLC (Vultr),49.1,98.0,0,PhishTank,16,12,3,0,1,Fake Ticketing,37,Medium,Under Review,Flag for Manual Review,2026-01-26 15:32:15
DOM01070,wc2026.fan.club,.club,15,1,0,4,1,0,0,0,0,8,NameCheap Inc,62,1,Expired,Let's Encrypt,0,166.152.253.6,Germany,G-Core Labs,51.3,78.5,1,OpenPhish,18,9,2,1,1,Malware Distribution,70,High,Notified,"Block Domain, Notify Analysts",2026-05-25 12:53:44
DOM01071,fifa-freetv.com,.com,15,0,1,0,1,0,0,1,0,7,OVH SAS,73,0,Invalid,Let's Encrypt,0,197.131.10.167,Brazil,Amazon AWS,69.0,51.3,1,PhishTank,2,4,4,1,1,Illegal Streaming,68,High,Blocked,"Block Domain, Notify Analysts",2026-01-14 13:34:59
DOM01072,fifa.shop2026.sale,.sale,18,1,0,4,1,0,0,0,0,9,PDR Ltd,3,0,Valid,Sectigo,23,34.201.105.92,Vietnam,Alibaba Cloud,79.7,84.6,0,Internal OSINT,6,11,4,0,0,Malware Distribution,56,Medium,Notified,Flag for Manual Review,2026-01-19 13:10:23
DOM01073,worldcup.club.live,.live,18,1,0,0,1,0,0,1,0,9,Google Domains,113,0,Valid,GlobalSign,86,189.237.239.44,Mexico,OVH SAS,76.1,90.7,0,Internal OSINT,25,9,0,1,1,Malware Distribution,45,Medium,Notified,Flag for Manual Review,2026-02-27 11:15:56
DOM01074,fifa2026-freetv2027.shop,.shop,24,0,1,8,1,0,0,1,0,14,NameCheap Inc,4,0,Self-Signed,Sectigo,9,80.25.64.190,Ukraine,Tencent Cloud,91.0,41.1,0,PhishTank,4,6,0,1,0,Illegal Streaming,84,High,Notified,"Block Domain, Notify Analysts",2026-03-13 07:49:18
DOM01075,flfa2026.tickets26.fit,.fit,22,1,0,6,0,1,0,0,0,14,Namesilo LLC,62,0,Valid,DigiCert,44,161.184.247.63,Mexico,DigitalOcean LLC,22.5,59.1,1,Google Safe Browsing,9,11,4,1,1,Fake Ticketing,36,Medium,Under Review,Flag for Manual Review,2026-02-25 17:23:38
DOM01076,flfaworldcup.watch.click,.click,24,1,0,0,1,0,0,1,0,7,GoDaddy.com LLC,64,0,Invalid,Sectigo,0,55.225.161.251,Vietnam,Contabo GmbH,62.7,49.1,0,PhishTank,21,4,0,1,0,Illegal Streaming,53,Medium,Under Review,Flag for Manual Review,2026-04-22 23:06:04
DOM01077,fifaworldcup-authentic.live,.live,27,0,1,0,1,0,1,1,0,10,GoDaddy.com LLC,58,1,Invalid,Let's Encrypt,0,118.175.116.10,Brazil,M247 Ltd,46.0,62.8,0,PhishTank,1,12,2,1,0,Brand Impersonation,55,Medium,Notified,Flag for Manual Review,2026-04-06 02:33:27
DOM01078,wc2026.authentic.help,.help,21,1,0,4,1,0,1,0,0,15,Namesilo LLC,2,1,Invalid,DigiCert,0,198.244.45.34,Russia,Alibaba Cloud,75.2,63.3,0,OpenPhish,4,1,3,0,0,Brand Impersonation,67,High,Pending Block,"Block Domain, Notify Analysts",2026-02-19 09:14:41
DOM01079,flfa2026-passes2026.help,.help,24,0,1,8,0,1,0,0,0,16,Google Domains,108,1,Invalid,Not Applicable,0,227.43.235.201,Netherlands,Contabo GmbH,21.8,94.2,0,OpenPhish,25,10,4,1,0,Fake Ticketing,42,Medium,Under Review,Flag for Manual Review,2026-04-13 22:39:30
DOM01080,fifa.zone2026.shop,.shop,18,1,0,4,1,0,0,0,0,8,Porkbun LLC,100,1,Valid,Self-Signed,13,123.229.181.167,India,Hetzner Online GmbH,85.3,70.5,0,PhishTank,5,6,0,0,0,Malware Distribution,31,Medium,Under Review,Flag for Manual Review,2026-01-17 18:56:30
DOM01081,plus.fifa.com,.com,13,1,0,0,1,0,0,0,0,5,Namesilo LLC,3421,0,Valid,GlobalSign,160,43.249.171.107,Ukraine,Hetzner Online GmbH,13.3,1.1,0,,1,0,0,1,1,Legitimate,15,Low,Not Flagged,No Action Needed,2026-04-12 13:40:51
DOM01082,flfa2026fan.click,.click,17,0,0,4,0,0,0,0,0,8,Tucows Domains,15,0,Invalid,Self-Signed,0,47.225.129.238,China,Tencent Cloud,45.2,55.9,1,URLhaus,16,8,1,1,0,Malware Distribution,87,Critical,Pending Block,"Block Domain, Notify Analysts",2026-05-10 09:05:05
DOM01083,flfa2026.26.cam,.cam,15,1,0,6,0,0,0,0,0,8,OVH SAS,28,1,Self-Signed,DigiCert,18,27.59.244.42,India,OVH SAS,33.8,98.1,0,OpenPhish,5,7,2,1,0,Malware Distribution,64,High,Pending Block,"Block Domain, Notify Analysts",2026-03-11 00:41:15
DOM01084,fifa2026.authentic26.cam,.cam,24,1,0,6,1,0,1,0,0,15,Namesilo LLC,90,1,Self-Signed,Not Applicable,45,198.223.243.104,Ukraine,Alibaba Cloud,42.7,95.2,0,URLhaus,16,12,2,1,1,Brand Impersonation,58,Medium,Under Review,Flag for Manual Review,2026-02-23 15:30:28
DOM01085,wanda-group.com,.com,15,0,1,0,0,0,0,0,0,9,Name.com Inc,7249,0,Valid,Sectigo,247,208.70.130.236,Russia,Choopa LLC (Vultr),6.7,2.9,0,,3,0,0,1,1,Legitimate,12,Low,Not Flagged,No Action Needed,2026-03-17 21:51:31
DOM01086,fifaworldcupauthentic.site,.site,26,0,0,0,1,0,1,0,0,9,Tucows Domains,22,1,Valid,GlobalSign,18,208.64.20.143,Brazil,Tencent Cloud,83.4,90.1,0,Google Safe Browsing,13,4,2,0,0,Brand Impersonation,64,High,Notified,"Block Domain, Notify Analysts",2026-02-26 00:30:35
DOM01087,fifaworldcup.hub2026.net,.net,24,1,0,4,1,0,0,0,0,8,GoDaddy.com LLC,87,0,Invalid,Let's Encrypt,0,178.103.64.4,United States,Contabo GmbH,56.1,80.4,0,PhishTank,14,4,2,0,1,Malware Distribution,55,Medium,Under Review,Flag for Manual Review,2026-02-15 02:44:19
DOM01088,fifa2026.tickets.buzz,.buzz,21,1,0,4,1,1,0,0,0,11,Porkbun LLC,115,0,Invalid,Self-Signed,0,151.150.29.31,Romania,Alibaba Cloud,52.4,60.2,0,PhishTank,23,11,0,0,1,Fake Ticketing,44,Medium,Under Review,Flag for Manual Review,2026-07-01 09:35:30
DOM01089,worldcup-store27.com,.com,20,0,1,2,1,0,0,0,0,12,Porkbun LLC,81,0,Self-Signed,GlobalSign,75,13.88.51.226,Indonesia,DigitalOcean LLC,76.2,93.7,0,URLhaus,22,1,4,0,1,Malware Distribution,56,Medium,Notified,Flag for Manual Review,2026-04-07 17:03:22
DOM01090,worldcupafan27.net,.net,18,0,0,2,1,0,0,0,0,10,Google Domains,104,1,Invalid,Not Applicable,0,63.246.253.72,Ukraine,Hetzner Online GmbH,83.2,41.1,1,PhishTank,24,1,1,1,0,Malware Distribution,67,High,Blocked,"Block Domain, Notify Analysts",2026-01-24 20:24:43
DOM01091,fifa.club.info,.info,14,1,0,0,1,0,0,0,0,5,PDR Ltd,98,1,Self-Signed,Not Applicable,2,10.3.225.186,Ukraine,Amazon AWS,57.7,87.9,1,OpenPhish,7,0,2,1,1,Malware Distribution,77,High,Pending Block,"Block Domain, Notify Analysts",2026-06-18 10:51:06
DOM01092,fifaworldcupwatch26.org,.org,23,0,0,2,1,0,0,1,0,7,GoDaddy.com LLC,50,0,Self-Signed,GlobalSign,75,93.235.86.125,India,Choopa LLC (Vultr),24.1,71.7,0,Google Safe Browsing,20,12,3,1,1,Illegal Streaming,51,Medium,Notified,Flag for Manual Review,2026-02-06 01:28:25
DOM01093,wc2026a-authorised.online,.online,25,0,1,4,1,0,1,0,0,16,Google Domains,94,0,Invalid,GlobalSign,0,187.18.247.221,Netherlands,Hetzner Online GmbH,54.4,69.5,0,OpenPhish,17,0,1,1,0,Brand Impersonation,52,Medium,Notified,Flag for Manual Review,2026-01-04 16:54:06
DOM01094,worldcupa.hub26.com,.com,19,1,0,2,1,0,0,0,0,11,Namesilo LLC,43,0,Self-Signed,Not Applicable,74,3.63.154.138,Russia,OVH SAS,72.5,47.4,0,PhishTank,3,4,2,0,0,Malware Distribution,60,Medium,Notified,Flag for Manual Review,2026-01-27 16:53:55
DOM01095,fifaworldcup-booking.org,.org,24,0,1,0,1,1,0,0,0,8,GoDaddy.com LLC,53,0,Invalid,Self-Signed,0,118.11.207.27,Indonesia,Contabo GmbH,76.3,63.6,0,PhishTank,6,3,4,0,0,Fake Ticketing,53,Medium,Notified,Flag for Manual Review,2026-01-02 12:09:01
DOM01096,fwc2026a26.online,.online,17,0,0,6,1,0,0,0,0,8,OVH SAS,70,0,Expired,GlobalSign,0,145.125.123.66,Vietnam,G-Core Labs,47.8,80.8,0,PhishTank,16,0,0,0,1,Malware Distribution,41,Medium,Notified,Flag for Manual Review,2026-03-01 04:26:33
DOM01097,worldcup-stream.xyz,.xyz,19,0,1,0,1,0,0,1,0,11,Dynadot LLC,76,1,Valid,GlobalSign,54,114.96.171.204,Indonesia,DigitalOcean LLC,82.4,87.6,0,OpenPhish,17,3,3,0,0,Illegal Streaming,29,Low,Under Review,Monitor Domain,2026-01-13 01:25:29
DOM01098,flfa-stream2026.help,.help,20,0,1,4,0,0,0,1,0,11,Dynadot LLC,6,1,Invalid,DigiCert,0,175.192.221.158,United States,Amazon AWS,86.1,87.6,0,OpenPhish,4,8,0,1,0,Illegal Streaming,78,High,Notified,"Block Domain, Notify Analysts",2026-06-04 16:31:44
DOM01099,fwc2026.official.site,.site,21,1,0,4,1,0,1,0,0,13,Google Domains,115,1,Invalid,Self-Signed,0,230.86.72.208,United States,Tencent Cloud,74.8,98.5,0,Internal OSINT,13,4,2,1,0,Brand Impersonation,46,Medium,Notified,Flag for Manual Review,2026-06-14 19:22:36
DOM01100,wc2026tickets26.buzz,.buzz,20,0,0,6,1,1,0,0,0,14,Google Domains,52,1,Valid,Not Applicable,21,96.172.124.234,Germany,M247 Ltd,33.6,78.2,0,URLhaus,17,9,2,1,1,Fake Ticketing,35,Medium,Notified,Flag for Manual Review,2026-06-15 16:55:11
DOM01101,fifa.authorised2026.sale,.sale,24,1,0,4,1,0,1,0,0,12,Namesilo LLC,89,0,Self-Signed,Self-Signed,70,141.123.47.9,Romania,Tencent Cloud,54.6,84.4,0,Google Safe Browsing,15,4,2,1,1,Brand Impersonation,55,Medium,Under Review,Flag for Manual Review,2026-02-17 06:03:14
DOM01102,worldcup.freetv2026.online,.online,26,1,0,4,1,0,0,1,0,15,Namesilo LLC,72,0,Valid,Sectigo,87,200.24.185.240,United States,Choopa LLC (Vultr),45.2,82.7,0,OpenPhish,18,9,0,1,1,Illegal Streaming,37,Medium,Notified,Flag for Manual Review,2026-03-05 00:34:32
DOM01103,worldcupfreetv2027.com,.com,22,0,0,4,1,0,0,1,0,14,NameCheap Inc,82,0,Invalid,Let's Encrypt,0,105.3.52.40,Romania,M247 Ltd,83.5,45.8,0,Google Safe Browsing,16,1,2,0,1,Illegal Streaming,58,Medium,Under Review,Flag for Manual Review,2026-02-02 01:22:09
DOM01104,fifa.giveaway27.fit,.fit,19,1,0,2,1,0,0,0,1,11,NameCheap Inc,104,1,Valid,Let's Encrypt,68,66.111.157.185,Ukraine,M247 Ltd,31.1,72.4,0,PhishTank,5,12,2,0,1,Phishing,29,Low,Under Review,Monitor Domain,2026-06-12 10:55:19
DOM01105,fifa2026reservation.info,.info,24,0,0,4,1,1,0,0,0,14,NameCheap Inc,62,1,Invalid,GlobalSign,0,141.52.81.96,United States,Amazon AWS,92.0,80.4,0,Internal OSINT,20,6,4,0,1,Fake Ticketing,52,Medium,Notified,Flag for Manual Review,2026-06-17 22:05:34
DOM01106,wc2026tickets.net,.net,17,0,0,4,1,1,0,0,0,12,Google Domains,98,1,Expired,GlobalSign,0,46.121.194.208,United States,OVH SAS,71.3,60.3,0,OpenPhish,5,6,1,0,1,Fake Ticketing,56,Medium,Notified,Flag for Manual Review,2026-04-24 06:56:11
DOM01107,wc2026.passes.site,.site,18,1,0,4,1,1,0,0,0,12,Porkbun LLC,73,0,Expired,GlobalSign,0,27.94.5.235,Netherlands,Contabo GmbH,95.3,58.9,0,Google Safe Browsing,2,12,4,1,1,Fake Ticketing,65,High,Blocked,"Block Domain, Notify Analysts",2026-03-03 12:57:17
DOM01108,flfa2026tickets.click,.click,21,0,0,4,0,1,0,0,0,11,GoDaddy.com LLC,102,1,Self-Signed,GlobalSign,87,229.40.110.213,Russia,G-Core Labs,67.0,75.9,0,OpenPhish,13,9,4,0,1,Fake Ticketing,42,Medium,Under Review,Flag for Manual Review,2026-03-05 19:45:35
DOM01109,worldcupverified2026.net,.net,24,0,0,4,1,0,1,0,0,16,Tucows Domains,50,1,Self-Signed,GlobalSign,23,97.123.53.157,Mexico,DigitalOcean LLC,55.6,40.0,1,URLhaus,18,8,4,1,1,Brand Impersonation,74,High,Notified,"Block Domain, Notify Analysts",2026-04-29 23:26:36
DOM01110,fifa-passes.sale,.sale,16,0,1,0,1,1,0,0,0,7,Namesilo LLC,58,1,Valid,Self-Signed,74,69.35.248.193,Indonesia,Amazon AWS,65.2,56.4,1,Internal OSINT,25,4,1,1,0,Fake Ticketing,50,Medium,Under Review,Flag for Manual Review,2026-06-13 21:13:50
DOM01111,fifaauthorised2026.site,.site,23,0,0,4,1,0,1,0,0,11,Tucows Domains,45,1,Valid,Self-Signed,9,214.87.12.213,Germany,M247 Ltd,81.0,41.9,0,Google Safe Browsing,14,10,4,1,0,Brand Impersonation,42,Medium,Under Review,Flag for Manual Review,2026-02-11 09:44:16
DOM01112,fifa-stream2027.sale,.sale,20,0,1,4,1,0,0,1,0,10,Google Domains,9,1,Self-Signed,GlobalSign,2,161.98.157.79,Indonesia,Alibaba Cloud,73.7,74.2,0,URLhaus,7,9,4,1,1,Illegal Streaming,80,High,Pending Block,"Block Domain, Notify Analysts",2026-02-22 17:20:22
